policy,seed,t,selected_bus,observation,true_risk,risk_hat,risk_upper,risk_ratio,ell_relative_error,covered,case_name
risk_trace,17,8,8,0.8240983271280293,4.741854642593216,4.930901826925684,5.916151939661118,1.2476451484868176,0.020815370033634217,true,pglib_opf_case57_ieee
risk_trace,17,9,9,0.36192209247803614,4.741854642593216,4.945150434173141,5.871734068727903,1.2382779547870706,0.022393934490834797,true,pglib_opf_case57_ieee
risk_trace,17,10,9,0.34150018641685387,4.741854642593216,4.9189540421316424,5.797872591880149,1.2227014594250447,0.019489311009169057,true,pglib_opf_case57_ieee
risk_trace,17,11,8,0.828783516796108,4.741854642593216,4.929079849127204,5.766869616280412,1.2161633054881325,0.02033216358042257,true,pglib_opf_case57_ieee
risk_trace,17,12,9,0.32413580912034534,4.741854642593216,4.882620798617556,5.678981836265966,1.197628831819327,0.015183156414992361,true,pglib_opf_case57_ieee
risk_trace,17,13,9,0.33218429826571316,4.741854642593216,4.8577178490869,5.622278049001663,1.1856706864230158,0.012420812555261822,true,pglib_opf_case57_ieee
risk_trace,17,14,8,0.8005794206027423,4.741854642593216,4.826681734902478,5.560768572652556,1.1726990791121117,0.009871720012275301,true,pglib_opf_case57_ieee
risk_trace,17,15,9,0.3520167463224544,4.741854642593216,4.831195084214456,5.54025288416492,1.1683725676447723,0.010379642217094828,true,pglib_opf_case57_ieee
risk_trace,17,16,9,0.38297479594443,4.741854642593216,4.869601417382196,5.560361032906829,1.1726131338910022,0.014688750729885547,true,pglib_opf_case57_ieee
risk_trace,17,17,8,0.8176165566328986,4.741854642593216,4.86757545328367,5.5372290487339315,1.1677348771926384,0.014541230569121972,true,pglib_opf_case57_ieee
risk_trace,17,18,9,0.3191528100871833,4.741854642593216,4.8339951364871885,5.481950570575364,1.156077312310317,0.01077714761802188,true,pglib_opf_case57_ieee
risk_trace,17,19,9,0.3017353720800979,4.741854642593216,4.789341921194181,5.417522730757595,1.1424902573130902,0.005752230613991414,true,pglib_opf_case57_ieee
risk_trace,17,20,8,0.8149661184983217,4.741854642593216,4.785424697208819,5.39705185926087,1.138173197209044,0.005507703273785853,true,pglib_opf_case57_ieee
risk_trace,18,1,9,0.3512439583786162,4.741854642593216,1.3865848765580782,406437.15709938173,85712.69845528419,0.9355660790174529,true,pglib_opf_case57_ieee
risk_trace,18,2,8,0.8318634888101378,4.741854642593216,4.944353674507236,7.065016896434536,1.4899269228908363,0.02113903198022847,true,pglib_opf_case57_ieee
risk_trace,18,3,9,0.354050342397101,4.741854642593216,4.961792800220649,6.579236077834044,1.3874816023959782,0.022995430223250193,true,pglib_opf_case57_ieee
risk_trace,18,4,9,0.3331814733433394,4.741854642593216,4.881562920470928,6.2925276776528785,1.3270182559226729,0.014601971410116706,true,pglib_opf_case57_ieee
risk_trace,18,5,8,0.824602663977795,4.741854642593216,4.857554339198437,6.101784028457339,1.2867927189603618,0.012091595178715482,true,pglib_opf_case57_ieee
risk_trace,18,6,9,0.37580329586264255,4.741854642593216,4.949154677854886,6.084545341833994,1.2831572876950295,0.02196072994040968,true,pglib_opf_case57_ieee
risk_trace,18,7,9,0.3214709652479228,4.741854642593216,4.869730060094815,5.917244380581411,1.2478755311118943,0.013377639301875462,true,pglib_opf_case57_ieee
risk_trace,18,8,8,0.7893079691119591,4.741854642593216,4.784518490310371,5.754473488614711,1.2135491115492558,0.006752025032370216,true,pglib_opf_case57_ieee
risk_trace,18,9,9,0.3698694279609264,4.741854642593216,4.831020042347524,5.746907740002835,1.2119535863418998,0.01170117530331585,true,pglib_opf_case57_ieee
risk_trace,18,10,9,0.31855893247279166,4.741854642593216,4.774265202945008,5.63995151832034,1.1893978081192247,0.005726924466580417,true,pglib_opf_case57_ieee
risk_trace,18,11,8,0.8125871994191464,4.741854642593216,4.769910373917515,5.593821371754957,1.1796695161232986,0.005653275617994262,true,pglib_opf_case57_ieee
risk_trace,18,12,9,0.32589600800846846,4.741854642593216,4.738830584756754,5.523383437780773,1.1648150046961703,0.0034648921650901904,true,pglib_opf_case57_ieee
risk_trace,18,13,9,0.3380010768222685,4.741854642593216,4.731063488796964,5.485799135620953,1.1568889282993478,0.003304221771285555,true,pglib_opf_case57_ieee
risk_trace,18,14,8,0.852608273469183,4.741854642593216,4.780704962789018,5.510137982748764,1.1620216978509892,0.0041245032895353435,true,pglib_opf_case57_ieee
risk_trace,18,15,9,0.32964625007838744,4.741854642593216,4.76433500135835,5.467246046328551,1.152976305350987,0.0023621332340522682,true,pglib_opf_case57_ieee
risk_trace,18,16,9,0.37914256263420565,4.741854642593216,4.805697869243149,5.490915039636754,1.1579678108044857,0.0069107337612730625,true,pglib_opf_case57_ieee
risk_trace,18,17,8,0.8447677193569799,4.741854642593216,4.830425648703513,5.495897902119434,1.1590186364535728,0.009281231445318734,true,pglib_opf_case57_ieee
risk_trace,18,18,9,0.3034276426976644,4.741854642593216,4.788018490347353,5.431347836311702,1.1454058054680094,0.0050259974377795036,true,pglib_opf_case57_ieee
risk_trace,18,19,9,0.3547193669217924,4.741854642593216,4.800205888089981,5.428275868759465,1.1447579645315447,0.0061678813726391245,true,pglib_opf_case57_ieee
risk_trace,18,20,8,0.7832441304154185,4.741854642593216,4.760214207928284,5.369734320817986,1.1324122575552835,0.002250705002989886,true,pglib_opf_case57_ieee
risk_trace,19,1,9,0.3665207263020266,4.741854642593216,1.5098222124416216,406452.96448063117,85716.03204149484,0.9358817248182133,true,pglib_opf_case57_ieee
risk_trace,19,2,8,0.8100461222313853,4.741854642593216,4.991711128615774,7.141236806256134,1.5060007833455538,0.030852627561192916,true,pglib_opf_case57_ieee
risk_trace,19,3,9,0.3357264392140044,4.741854642593216,4.799289787011305,6.394956057105318,1.3486191667840872,0.010723629660018323,true,pglib_opf_case57_ieee
risk_trace,19,4,9,0.36459845712665584,4.741854642593216,4.85482137516257,6.265221416721905,1.3212596945602688,0.016285568415552763,true,pglib_opf_case57_ieee
risk_trace,19,5,8,0.8288360385885203,4.741854642593216,4.916483411233763,6.172899639737849,1.3017901443647006,0.019921274315833848,true,pglib_opf_case57_ieee
risk_trace,19,6,9,0.34267826367184073,4.741854642593216,4.876309865442245,6.004471136924304,1.2662706028543698,0.015445131290150757,true,pglib_opf_case57_ieee
risk_trace,19,7,9,0.3164984178769829,4.741854642593216,4.788085748337375,5.82755853335346,1.2289618667362812,0.005525406566019879,true,pglib_opf_case57_ieee
risk_trace,19,8,8,0.847901306307601,4.741854642593216,4.850445378424338,5.824498383017643,1.22831651790835,0.011356531867229116,true,pglib_opf_case57_ieee
risk_trace,19,9,9,0.3566807985551072,4.741854642593216,4.873918147478024,5.791539136803096,1.221365810073805,0.013798359320690455,true,pglib_opf_case57_ieee
risk_trace,19,10,9,0.3271884868920217,4.741854642593216,4.839013389685472,5.708931908382499,1.2039449411001788,0.01020143524804968,true,pglib_opf_case57_ieee
risk_trace,19,11,8,0.8374796220037293,4.741854642593216,4.8531333052455246,5.6817638406209054,1.19821552301183,0.01173800254275302,true,pglib_opf_case57_ieee
risk_trace,19,12,9,0.37486636489422875,4.741854642593216,4.900106509788153,5.696829420556609,1.2013926722648627,0.016501806458719147,true,pglib_opf_case57_ieee
risk_trace,19,13,9,0.29620508431313985,4.741854642593216,4.829431295878918,5.590405885588093,1.1789492312507546,0.009537377284646556,true,pglib_opf_case57_ieee
risk_trace,19,14,8,0.8032449202336366,4.741854642593216,4.792790311371715,5.522662350008861,1.1646629359749077,0.005408398024657133,true,pglib_opf_case57_ieee
risk_trace,19,15,9,0.3673035334939868,4.741854642593216,4.823241101367076,5.5306162964124175,1.1663403274183548,0.008531903341368757,true,pglib_opf_case57_ieee
risk_trace,19,16,9,0.32367655331018297,4.741854642593216,4.799783927634471,5.484041219565525,1.1565182049879166,0.006095244349751378,true,pglib_opf_case57_ieee
risk_trace,19,17,8,0.8201122427430053,4.741854642593216,4.793884257116619,5.45661507409648,1.1507343614211627,0.005460118450448482,true,pglib_opf_case57_ieee
risk_trace,19,18,9,0.3422529286263434,4.741854642593216,4.793223976695507,5.4371708843357,1.1466338161226788,0.005392664420048172,true,pglib_opf_case57_ieee
risk_trace,19,19,9,0.34176781459193506,4.741854642593216,4.792211220116635,5.419866678504968,1.1429845676460808,0.0052895885361988575,true,pglib_opf_case57_ieee
risk_trace,19,20,8,0.8679882601399762,4.741854642593216,4.833015506357215,5.446267590006841,1.1485522017242598,0.009815554477590381,true,pglib_opf_case57_ieee
risk_trace,20,1,9,0.3684971691811244,4.741854642593216,1.5261493826331256,406455.0099557036,85716.46340753758,0.9359421239625965,true,pglib_opf_case57_ieee
risk_trace,20,2,8,0.7932596937454002,4.741854642593216,4.9070118737155335,7.047515863584537,1.4862361659678387,0.029011767900872485,true,pglib_opf_case57_ieee
risk_trace,20,3,9,0.3474741993917381,4.741854642593216,4.775307704798559,6.372369659367395,1.3438559676899937,0.018387106936461076,true,pglib_opf_case57_ieee
risk_trace,20,4,9,0.33781021906504877,4.741854642593216,4.692468585594003,6.0810998561879,1.2824306762938393,0.015431629120162051,true,pglib_opf_case57_ieee
risk_trace,20,5,8,0.7853787036856719,4.741854642593216,4.6672456016885615,5.896823971473325,1.2435691129174895,0.017699114571245917,true,pglib_opf_case57_ieee
risk_trace,20,6,9,0.36872003135842024,4.741854642593216,4.720806991584227,5.836074577992514,1.2307577979237452,0.01828695179968849,true,pglib_opf_case57_ieee
risk_trace,20,7,9,0.36655518349063865,4.741854642593216,4.7478068397747455,5.787626726130398,1.2205407298114208,0.01929927717889755,true,pglib_opf_case57_ieee
risk_trace,20,8,8,0.7808220732238846,4.741854642593216,4.7296507573976845,5.700664999421569,1.2022015496248954,0.020289197295601365,true,pglib_opf_case57_ieee
risk_trace,20,9,9,0.32637091539937213,4.741854642593216,4.665192342735369,5.568981154479593,1.1744310136495537,0.019282264688360345,true,pglib_opf_case57_ieee
risk_trace,20,10,9,0.326100854024853,4.741854642593216,4.61909524670181,5.4737001485122505,1.1543373977230993,0.020210372908750503,true,pglib_opf_case57_ieee
risk_trace,20,11,8,0.8309484380844478,4.741854642593216,4.69017183606582,5.5097069313729135,1.1619307943104253,0.012959382864925923,true,pglib_opf_case57_ieee
risk_trace,20,12,9,0.32156871492547234,4.741854642593216,4.648821664795945,5.4278938848265765,1.1446774087233895,0.013967608507040324,true,pglib_opf_case57_ieee
risk_trace,20,13,9,0.33607244922048374,4.741854642593216,4.636300778316238,5.385078857299197,1.1356482353820563,0.014565623448220285,true,pglib_opf_case57_ieee
risk_trace,20,14,8,0.8569760506696115,4.741854642593216,4.712822730770257,5.438597904057884,1.1469347573850628,0.006242892627426295,true,pglib_opf_case57_ieee
risk_trace,20,15,9,0.3258274507745867,4.741854642593216,4.690377572806413,5.389079677450429,1.1364919601380399,0.007008487226454857,true,pglib_opf_case57_ieee
risk_trace,20,16,9,0.30689671670051494,4.741854642593216,4.651363852124296,5.325804109081925,1.123147905303432,0.009920953642369038,true,pglib_opf_case57_ieee
risk_trace,20,17,8,0.8342548948679865,4.741854642593216,4.678080926251327,5.333223351059842,1.1247125340272386,0.0068533056861167525,true,pglib_opf_case57_ieee
risk_trace,20,18,9,0.3237258213321955,4.741854642593216,4.662521847443955,5.29788706074897,1.1172605362385533,0.008395872573048921,true,pglib_opf_case57_ieee
risk_trace,20,19,9,0.35711200840115964,4.741854642593216,4.680221017724239,5.30092530212967,1.1179012647318751,0.006651258917482621,true,pglib_opf_case57_ieee
risk_trace,20,20,8,0.8514565590099213,4.741854642593216,4.71536379049062,5.321618121994313,1.122265131072014,0.0028096178971048543,true,pglib_opf_case57_ieee
risk_trace,21,1,9,0.3600324226208524,4.741854642593216,1.4568403414765356,406446.2501758359,85714.61607552765,0.9357149458879619,true,pglib_opf_case57_ieee
risk_trace,21,2,8,0.8053961616434292,4.741854642593216,4.879500749812885,7.003949010793884,1.4770484417387326,0.02079006678398528,true,pglib_opf_case57_ieee
risk_trace,21,3,9,0.3368749441513868,4.741854642593216,4.7363466223810065,6.322097887969649,1.333254256927672,0.009011814224138312,true,pglib_opf_case57_ieee
risk_trace,21,4,9,0.3191785902540909,4.741854642593216,4.618256715530179,5.993758755239805,1.2640114906520943,0.013586311906698454,true,pglib_opf_case57_ieee
risk_trace,21,5,8,0.7948800035355629,4.741854642593216,4.584533325811178,5.7973349701196835,1.2225880814746461,0.017532685097663092,true,pglib_opf_case57_ieee
risk_trace,21,6,9,0.3496812685005489,4.741854642593216,4.617467732187026,5.716312060461861,1.2055013262354528,0.014874622606075763,true,pglib_opf_case57_ieee
risk_trace,21,7,9,0.3510148977018788,4.741854642593216,4.640536456073295,5.665854658199222,1.194860468160764,0.013353463561998898,true,pglib_opf_case57_ieee
risk_trace,21,8,8,0.8645899155330977,4.741854642593216,4.779841417129476,5.747497188912462,1.212077894013487,0.004096183998710051,true,pglib_opf_case57_ieee
risk_trace,21,9,9,0.3520765006758158,4.741854642593216,4.79755433691295,5.708470684300225,1.2038476744994417,0.006089041300144437,true,pglib_opf_case57_ieee
risk_trace,21,10,9,0.2891933006254682,4.741854642593216,4.701354901213768,5.558588438238213,1.1722393150369417,0.005000473378915153,true,pglib_opf_case57_ieee
risk_trace,21,11,8,0.8421884627743269,4.741854642593216,4.734957988492828,5.552544808915774,1.1709647864446577,0.004319419206135762,true,pglib_opf_case57_ieee
risk_trace,21,12,9,0.3244246362972618,4.741854642593216,4.716275638046148,5.496366608365991,1.1591174809525895,0.005786003144314521,true,pglib_opf_case57_ieee
risk_trace,21,13,9,0.3601975428368287,4.741854642593216,4.749540777281159,5.504033589021684,1.1607343547780387,0.0036795198529070415,true,pglib_opf_case57_ieee
risk_trace,21,14,8,0.8150296530285308,4.741854642593216,4.734170484507561,5.458957599876018,1.151228371878273,0.002949871448628716,true,pglib_opf_case57_ieee
risk_trace,21,15,9,0.3519120616225735,4.741854642593216,4.750871505590739,5.452250682675506,1.1498139638657903,0.002281943994207266,true,pglib_opf_case57_ieee
risk_trace,21,16,9,0.38884078969425256,4.741854642593216,4.805379739557456,5.490249290722404,1.157827412381394,0.00666486798480182,true,pglib_opf_case57_ieee
risk_trace,21,17,8,0.8165784172778975,4.741854642593216,4.796803129308814,5.46003375604255,1.151455320245029,0.0058124662156053206,true,pglib_opf_case57_ieee
risk_trace,21,18,9,0.3577812634351161,4.741854642593216,4.8108730958791535,5.456428065783103,1.15069492362151,0.007363820488574853,true,pglib_opf_case57_ieee
risk_trace,21,19,9,0.3431689003949019,4.741854642593216,4.809057593001639,5.438179533870885,1.1468465281544067,0.00716273870869911,true,pglib_opf_case57_ieee
risk_trace,21,20,8,0.8405214774183728,4.741854642593216,4.825407119294878,5.43892231115761,1.147003170932963,0.008759333224320471,true,pglib_opf_case57_ieee
risk_trace,22,1,9,0.33574259054033023,4.741854642593216,1.2668978746204507,406421.1226799208,85709.31698945079,0.9355196526400098,true,pglib_opf_case57_ieee
risk_trace,22,2,8,0.8235470666544723,4.741854642593216,4.700445467461731,6.763939321472487,1.4264332906192667,0.005818611712512051,true,pglib_opf_case57_ieee
risk_trace,22,3,9,0.35280554359428956,4.741854642593216,4.803645232296301,6.395287046688029,1.3486889684983232,0.006525627497364323,true,pglib_opf_case57_ieee
risk_trace,22,4,9,0.34128134952894534,4.741854642593216,4.79148638076979,6.190324094397282,1.3054647518701523,0.005210945822825178,true,pglib_opf_case57_ieee
risk_trace,22,5,8,0.8042174470159682,4.741854642593216,4.728362403002398,5.958273019165659,1.2565279765529065,0.0037021254304239167,true,pglib_opf_case57_ieee
risk_trace,22,6,9,0.34143108630473307,4.741854642593216,4.72276777330588,5.832137443781274,1.2299275037650261,0.0037514002665571897,true,pglib_opf_case57_ieee
risk_trace,22,7,9,0.34520013513284786,4.741854642593216,4.728552529918933,5.761958663972532,1.2151276448283206,0.0037023761307332895,true,pglib_opf_case57_ieee
risk_trace,22,8,8,0.7991242889476474,4.741854642593216,4.696640304245738,5.657783562754725,1.1931583713963463,0.006932729744088116,true,pglib_opf_case57_ieee
risk_trace,22,9,9,0.34385071444450227,4.741854642593216,4.69776793584098,5.6004850835530355,1.181074812637077,0.006888760117752382,true,pglib_opf_case57_ieee
risk_trace,22,10,9,0.3531275066551802,4.741854642593216,4.714650078660127,5.5753513270547375,1.1757744062786581,0.0065063383185936675,true,pglib_opf_case57_ieee
risk_trace,22,11,8,0.833921364993955,4.741854642593216,4.755194441815774,5.577474124342908,1.1762220786448887,0.004050886547381572,true,pglib_opf_case57_ieee
risk_trace,22,12,9,0.3574361229575501,4.741854642593216,4.774491710375575,5.562319289987036,1.1730261067102483,0.005776377284925367,true,pglib_opf_case57_ieee
risk_trace,22,13,9,0.36627291599484957,4.741854642593216,4.801577710670805,5.562523659280633,1.1730692057314123,0.008554304320708165,true,pglib_opf_case57_ieee
risk_trace,22,14,8,0.815547671759707,4.741854642593216,4.802028780243774,5.534716187457603,1.1672049450319693,0.008573512000002255,true,pglib_opf_case57_ieee
risk_trace,22,15,9,0.34652715334585316,4.741854642593216,4.79952047817628,5.506586331272354,1.1612726973555907,0.008307772600403614,true,pglib_opf_case57_ieee
risk_trace,22,16,9,0.3299652273371521,4.741854642593216,4.77903786929736,5.463085416333347,1.1520988786247792,0.006191876823144131,true,pglib_opf_case57_ieee
risk_trace,22,17,8,0.8409052122979844,4.741854642593216,4.806974049246096,5.471653141481796,1.1539057086088724,0.007629066157125526,true,pglib_opf_case57_ieee
risk_trace,22,18,9,0.365293869240924,4.741854642593216,4.825978545609524,5.473253507694299,1.154243206557065,0.009771805926197122,true,pglib_opf_case57_ieee
risk_trace,22,19,9,0.3911066898305877,4.741854642593216,4.866601947886349,5.500488623380513,1.1599867642447212,0.014333307480164374,true,pglib_opf_case57_ieee
risk_trace,22,20,8,0.8372822515229124,4.741854642593216,4.8832801863365125,5.501674114061889,1.160236769943067,0.01562916538537594,true,pglib_opf_case57_ieee
risk_trace,23,1,9,0.32595119875059647,4.741854642593216,1.1940813041622158,406410.9973707365,85707.18168376398,0.9356325088271062,true,pglib_opf_case57_ieee
risk_trace,23,2,8,0.8225825895891671,4.741854642593216,4.57796221339344,6.609366040720764,1.3938356484723975,0.01961951965229457,true,pglib_opf_case57_ieee
risk_trace,23,3,9,0.34376756473864994,4.741854642593216,4.683577262881926,6.253312866227236,1.318748324770967,0.007350653863218502,true,pglib_opf_case57_ieee
risk_trace,23,4,9,0.3512154921495105,4.741854642593216,4.749178181693982,6.141794532465614,1.295230452088848,0.001276318085181264,true,pglib_opf_case57_ieee
risk_trace,23,5,8,0.8279291709374244,4.741854642593216,4.766687240780137,5.998163129865613,1.2649403201835283,0.0032133911731111442,true,pglib_opf_case57_ieee
risk_trace,23,6,9,0.333528355117294,4.741854642593216,4.746184590402044,5.85568507536691,1.2348934154937665,0.0028452309437864143,true,pglib_opf_case57_ieee
risk_trace,23,7,9,0.3230746220394695,4.741854642593216,4.708788093205279,5.737787884270127,1.2100303186713157,0.005712716429032175,true,pglib_opf_case57_ieee
risk_trace,23,8,8,0.8135383713526992,4.741854642593216,4.683306761645367,5.639411664618231,1.1892839594792304,0.006988939604874421,true,pglib_opf_case57_ieee
risk_trace,23,9,9,0.31721890882764253,4.741854642593216,4.646918175234359,5.5413358021764845,1.168600942003159,0.011201648307303682,true,pglib_opf_case57_ieee
risk_trace,23,10,9,0.34315725102554107,4.741854642593216,4.665134461136797,5.518710919636871,1.1638296269281696,0.009088532335239837,true,pglib_opf_case57_ieee
risk_trace,23,11,8,0.8464855068837842,4.741854642593216,4.706132091929217,5.520553288921132,1.1642181604078152,0.007198492552709183,true,pglib_opf_case57_ieee
risk_trace,23,12,9,0.3372099944122848,4.741854642593216,4.710954312234827,5.49036542006416,1.157851902660095,0.006748041008029648,true,pglib_opf_case57_ieee
risk_trace,23,13,9,0.3331845018506321,4.741854642593216,4.70934978562395,5.460071200188715,1.1514632167642156,0.006896140354629407,true,pglib_opf_case57_ieee
risk_trace,23,14,8,0.8152885814848604,4.741854642593216,4.693209376054668,5.414116864031898,1.1417720010647643,0.007300964234764843,true,pglib_opf_case57_ieee
risk_trace,23,15,9,0.34545351227544474,4.741854642593216,4.706619000081175,5.404058689033197,1.139650853168674,0.005889105896618646,true,pglib_opf_case57_ieee
risk_trace,23,16,9,0.3564654535839396,4.741854642593216,4.729651037576389,5.408231546006902,1.1405308584173004,0.00373612561745432,true,pglib_opf_case57_ieee
risk_trace,23,17,8,0.8286573321365566,4.741854642593216,4.733460856873784,5.391029810040223,1.1369032196001663,0.0037992709926376353,true,pglib_opf_case57_ieee
risk_trace,23,18,9,0.3227010776085949,4.741854642593216,4.718838737986688,5.356758724947338,1.129675860755159,0.004995719478299113,true,pglib_opf_case57_ieee
risk_trace,23,19,9,0.35165776716860986,4.741854642593216,4.733249869794397,5.356300681819476,1.1295792649793737,0.0038139009676541515,true,pglib_opf_case57_ieee
risk_trace,23,20,8,0.8032525052305018,4.741854642593216,4.712243127662534,5.31769158850038,1.1214370724768254,0.00410683939079084,true,pglib_opf_case57_ieee
risk_trace,24,1,9,0.3124082742146688,4.741854642593216,1.0969170549787242,406396.99614162644,85704.22899327359,0.9359699531706221,true,pglib_opf_case57_ieee
risk_trace,24,2,8,0.8191854614259846,4.741854642593216,4.399379345599506,6.384569531623818,1.3464287737281286,0.04004791517083741,true,pglib_opf_case57_ieee
risk_trace,24,3,9,0.3042797577626659,4.741854642593216,4.353258410333415,5.860997473728091,1.2360137362883903,0.045674687815236086,true,pglib_opf_case57_ieee
risk_trace,24,4,9,0.34500221417185956,4.741854642593216,4.49315114708018,5.846939644343292,1.233049109482135,0.028757976446924988,true,pglib_opf_case57_ieee
risk_trace,24,5,8,0.8065988046023653,4.741854642593216,4.452798941199058,5.639823477794318,1.1893708059153036,0.032199820570557834,true,pglib_opf_case57_ieee
risk_trace,24,6,9,0.369707078664584,4.741854642593216,4.596801480099628,5.689530055552519,1.1998533241501979,0.015502387242257248,true,pglib_opf_case57_ieee
risk_trace,24,7,9,0.3323582365712121,4.741854642593216,4.595635658044454,5.613287469303937,1.1837746815103032,0.015633173653074026,true,pglib_opf_case57_ieee
risk_trace,24,8,8,0.8395389208003536,4.741854642593216,4.653149898941252,5.605468270334745,1.182125706676921,0.01059993779295788,true,pglib_opf_case57_ieee
risk_trace,24,9,9,0.34114927700669073,4.741854642593216,4.669844158586318,5.566711755721685,1.173952424800051,0.008668263976454572,true,pglib_opf_case57_ieee
risk_trace,24,10,9,0.30548695269014026,4.741854642593216,4.621140600673479,5.470117912200997,1.1535819472546103,0.014324288290009176,true,pglib_opf_case57_ieee
risk_trace,24,11,8,0.8184205044801063,4.741854642593216,4.61570118712546,5.422316639186391,1.1435012348292999,0.01472802605897604,true,pglib_opf_case57_ieee
risk_trace,24,12,9,0.31555167983684207,4.741854642593216,4.594275659900047,5.363684102607729,1.1311363394459615,0.01723800623920546,true,pglib_opf_case57_ieee
risk_trace,24,13,9,0.3197244314706488,4.741854642593216,4.583122512777048,5.323396864652435,1.1226402464629717,0.01854839601812892,true,pglib_opf_case57_ieee
risk_trace,24,14,8,0.7977282283933078,4.741854642593216,4.5531466520118515,5.262941374438777,1.1098909121264398,0.021011118049419214,true,pglib_opf_case57_ieee
risk_trace,24,15,9,0.3050769096325329,4.741854642593216,4.527097434628023,5.210396408575484,1.0988098120456162,0.02407118329203567,true,pglib_opf_case57_ieee
risk_trace,24,16,9,0.35487698529017675,4.741854642593216,4.558876596188974,5.224622457734545,1.1018099143750457,0.020340582725499268,true,pglib_opf_case57_ieee
risk_trace,24,17,8,0.8452261027660178,4.741854642593216,4.590030974831477,5.236492281176706,1.1043131170956737,0.017784929605616066,true,pglib_opf_case57_ieee
risk_trace,24,18,9,0.33178224297052394,4.741854642593216,4.593959079892816,5.222663876659911,1.1013968732292796,0.017323677309143467,true,pglib_opf_case57_ieee
risk_trace,24,19,9,0.35247375368613126,4.741854642593216,4.616097456242271,5.230856898625695,1.1031246828276993,0.014730219650032936,true,pglib_opf_case57_ieee
risk_trace,24,20,8,0.8523727384064426,4.741854642593216,4.645117548724821,5.244920419084784,1.1060905098129394,0.012820276508053214,true,pglib_opf_case57_ieee
risk_trace,25,1,9,0.3416269142698447,4.741854642593216,1.3116950809876922,406427.20871424914,85710.6004607478,0.9355047854340643,true,pglib_opf_case57_ieee
risk_trace,25,2,8,0.8247315336743243,4.741854642593216,4.779198488442458,6.862561573762135,1.4472315351297127,0.004041542835072969,true,pglib_opf_case57_ieee
risk_trace,25,3,9,0.34429231780867026,4.741854642593216,4.7954022558745795,6.38509557671632,1.3465397102987644,0.005619143793313073,true,pglib_opf_case57_ieee
risk_trace,25,4,9,0.3212313337508259,4.741854642593216,4.707872835652526,6.09386375882015,1.2851224295411023,0.005551639012617803,true,pglib_opf_case57_ieee
risk_trace,25,5,8,0.8138320167409135,4.741854642593216,4.672356999166833,5.891546724768216,1.2424562051835184,0.007744909781158708,true,pglib_opf_case57_ieee
risk_trace,25,6,9,0.31801727561545434,4.741854642593216,4.619625618993924,5.713731862380775,1.2049571935541366,0.013860345546731162,true,pglib_opf_case57_ieee
risk_trace,25,7,9,0.360175714725527,4.741854642593216,4.688563339315757,5.716235359681152,1.2054851509651228,0.005881322578318838,true,pglib_opf_case57_ieee
risk_trace,25,8,8,0.8239739976867794,4.741854642593216,4.698747699466396,5.6568646849529065,1.1929645911413453,0.0050662749727547005,true,pglib_opf_case57_ieee
risk_trace,25,9,9,0.3175473337783381,4.741854642593216,4.6597969611244245,5.555755987474387,1.1716419853047344,0.009568371175413131,true,pglib_opf_case57_ieee
risk_trace,25,10,9,0.3120439819307193,4.741854642593216,4.622806113383378,5.472117213428074,1.1540035757898082,0.013873854998747579,true,pglib_opf_case57_ieee
risk_trace,25,11,8,0.8153338734786628,4.741854642593216,4.613872602285558,5.420640115317848,1.143147676149225,0.014574505249944867,true,pglib_opf_case57_ieee
risk_trace,25,12,9,0.36304449173566194,4.741854642593216,4.661972568251638,5.438236063980885,1.1468584496733611,0.008983085453948303,true,pglib_opf_case57_ieee
risk_trace,25,13,9,0.3527160559197752,4.741854642593216,4.685876767801861,5.43577388321259,1.146339205421085,0.006225521771693107,true,pglib_opf_case57_ieee
risk_trace,25,14,8,0.819806965411176,4.741854642593216,4.68631808336856,5.407721030822134,1.1404231969170548,0.00618834314859574,true,pglib_opf_case57_ieee
risk_trace,25,15,9,0.3609063054492384,4.741854642593216,4.7153793493902185,5.414540129027309,1.141861262551527,0.0028655317260984263,true,pglib_opf_case57_ieee
risk_trace,25,16,9,0.3732818572122653,4.741854642593216,4.752898606935393,5.434207067178152,1.1460087828011327,0.0015517267009818735,true,pglib_opf_case57_ieee
risk_trace,25,17,8,0.8225766685435819,4.741854642593216,4.756209902253451,5.416657014657472,1.1423076882203251,0.0017389332682623388,true,pglib_opf_case57_ieee
risk_trace,25,18,9,0.33662000247984275,4.741854642593216,4.750506687172278,5.3918142740538135,1.1370686536070513,0.0010949929563412056,true,pglib_opf_case57_ieee
risk_trace,25,19,9,0.3223821023107995,4.741854642593216,4.732431929845618,5.356210126119696,1.1295601678735776,0.0010119720978284126,true,pglib_opf_case57_ieee
risk_trace,25,20,8,0.8235360563855336,4.741854642593216,4.735689636337491,5.343242584975554,1.1268254697182056,0.0007446295794711365,true,pglib_opf_case57_ieee
risk_trace,26,1,9,0.3140220369781174,4.741854642593216,1.1082786991739635,406398.66429902846,85704.5807875667,0.9359187018508545,true,pglib_opf_case57_ieee
risk_trace,26,2,8,0.8224880334921351,4.741854642593216,4.438979256910962,6.432366890110244,1.3565086606266201,0.03616519867995188,true,pglib_opf_case57_ieee
risk_trace,26,3,9,0.33118150780322714,4.741854642593216,4.538146576921499,6.080422652459067,1.2822878621884153,0.02429455892138393,true,pglib_opf_case57_ieee
